RoundID,MatchID,Team Initials,Coach Name,Line-up,Player Name,Position,Event
262,1955,AUS,RASIC Rale (YUG),S,Branko BULJEVIC,,
262,1955,GDR,BUSCHNER Georg (GER),N,Wolfgang BLOCHWITZ,GK,
262,1955,AUS,RASIC Rale (YUG),N,Jimmy MILISAVLJEVIC,GK,
262,1955,GDR,BUSCHNER Georg (GER),N,Werner FRIESE,GK,
262,1955,AUS,RASIC Rale (YUG),N,Allan MAHER,GK,
262,1955,GDR,BUSCHNER Georg (GER),N,Lothar KURBJUWEIT,,
262,1955,AUS,RASIC Rale (YUG),N,Gary MANUEL,,
262,1955,GDR,BUSCHNER Georg (GER),N,Joachim FRITSCHE,,
262,1955,AUS,RASIC Rale (YUG),N,Attila ABONYI,,
262,1955,GDR,BUSCHNER Georg (GER),N,Ruediger SCHNUPHASE,,
262,1955,AUS,RASIC Rale (YUG),N,Peter OLLERTON,,
262,1955,GDR,BUSCHNER Georg (GER),N,Peter DUCKE,,
262,1955,AUS,RASIC Rale (YUG),N,Max TOLSON,,
262,1955,GDR,BUSCHNER Georg (GER),N,Hans-Juergen KREISCHE,,
262,1955,AUS,RASIC Rale (YUG),N,Harry WILLIAMS,,
262,1955,GDR,BUSCHNER Georg (GER),N,Reinhard LAUCK,,
262,1955,AUS,RASIC Rale (YUG),N,Ivo RUDIC,,
262,1955,GDR,BUSCHNER Georg (GER),N,Erich HAMANN,,
262,1955,AUS,RASIC Rale (YUG),N,Dave HARDING,,
262,1955,GDR,BUSCHNER Georg (GER),N,Wolfgang SEGUIN,,
262,1955,AUS,RASIC Rale (YUG),N,John WATKISS,,
262,1955,GDR,BUSCHNER Georg (GER),N,Martin HOFFMANN,,I55'
262,1955,AUS,RASIC Rale (YUG),N,Ernie CAMPBELL,,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Kazadi MUAMBA,GK,
262,2176,SCO,ORMOND Willie (SCO),S,David HARVEY,GK,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Muepu ILUNGA,,
262,2176,SCO,ORMOND Willie (SCO),S,Sandy JARDINE,,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Mwanza Nel MUKOMBO,,
262,2176,SCO,ORMOND Willie (SCO),S,Danny McGRAIN,,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Buanga TSHIMEN,,
262,2176,SCO,ORMOND Willie (SCO),S,Billy BREMNER,C,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Lobilo BOBA,,
262,2176,SCO,ORMOND Willie (SCO),S,James HOLTON,,Y1'
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Kilasu MASSAMBA,,
262,2176,SCO,ORMOND Willie (SCO),S,John BLACKLEY,,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Mana MAMBUENE,,
262,2176,SCO,ORMOND Willie (SCO),S,Kenny DALGLISH,,O75'
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Kidumu MANTANTU,C,Y40' O78'
262,2176,SCO,ORMOND Willie (SCO),S,Joe JORDAN,,G34'
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Ndaye MULAMBA,,
262,2176,SCO,ORMOND Willie (SCO),S,Davie HAY,,
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Mayanga MAKU,,O64'
262,2176,SCO,ORMOND Willie (SCO),S,Peter LORIMER,,G26'
262,2176,ZAI,VIDINIC Blagoje (YUG),S,Kakoko ETEPE,,
262,2176,SCO,ORMOND Willie (SCO),S,Denis LAW,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Tshinabu WA MUNDA,,
262,2176,SCO,ORMOND Willie (SCO),N,Jimmy JOHNSTONE,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Kembo Uba KEMBO,,I64'
262,2176,SCO,ORMOND Willie (SCO),N,Thomson ALLAN,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Kabasu BABO,,
262,2176,SCO,ORMOND Willie (SCO),N,Jim STEWART,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Tubilandu NDIMBI,,
262,2176,SCO,ORMOND Willie (SCO),N,Martin BUCHAN,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Kibonge MAFU,,I78'
262,2176,SCO,ORMOND Willie (SCO),N,Peter CORMACK,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Mwape MIALO,,
262,2176,SCO,ORMOND Willie (SCO),N,Willie DONACHIE,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Kafula NGOYE,,
262,2176,SCO,ORMOND Willie (SCO),N,Donald FORD,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Mavuda MAFUILA,,
262,2176,SCO,ORMOND Willie (SCO),N,Tommy HUTCHISON,,I75'
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Mbungu EKOFO,,
262,2176,SCO,ORMOND Willie (SCO),N,Willie MORGAN,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Ntumba KALALA,,
262,2176,SCO,ORMOND Willie (SCO),N,Gordon McQUEEN,,
262,2176,ZAI,VIDINIC Blagoje (YUG),N,Kalambay OTEPA,,
262,2176,SCO,ORMOND Willie (SCO),N,Erich SCHAEDLER,,
262,2098,URU,PORTA Roberto (URU),S,Ladislao MAZURKIEWICZ,GK,
262,2098,NED,MICHELS Rinus (NED),S,Jan JONGBLOED,GK,
262,2098,URU,PORTA Roberto (URU),S,Baudilio JAUREGUI,,
262,2098,NED,MICHELS Rinus (NED),S,Arie HAAN,,
262,2098,URU,PORTA Roberto (URU),S,Juan MASNIK,C,Y65'
262,2098,NED,MICHELS Rinus (NED),S,Wim VAN HANEGEM,,
262,2098,URU,PORTA Roberto (URU),S,Pablo FORLAN,,Y50'
262,2098,NED,MICHELS Rinus (NED),S,Wim JANSEN,,
262,2098,URU,PORTA Roberto (URU),S,Julio MONTERO CASTILLO,,R69'
262,2098,NED,MICHELS Rinus (NED),S,Ruud KROL,,
262,2098,URU,PORTA Roberto (URU),S,Ricardo PAVONI,,
262,2098,NED,MICHELS Rinus (NED),S,Johan NEESKENS,,
262,2098,URU,PORTA Roberto (URU),S,Luis CUBILLA,,O64'
262,2098,NED,MICHELS Rinus (NED),S,Johan CRUYFF,C,
262,2098,URU,PORTA Roberto (URU),S,Victor ESPARRAGO,,
262,2098,NED,MICHELS Rinus (NED),S,Rob RENSENBRINK,,
262,2098,URU,PORTA Roberto (URU),S,Fernando MORENA,,
262,2098,NED,MICHELS Rinus (NED),S,Johnny REP,,G7' G86'
262,2098,URU,PORTA Roberto (URU),S,Pedro ROCHA,,
262,2098,NED,MICHELS Rinus (NED),S,Wim RIJSBERGEN,,
262,2098,URU,PORTA Roberto (URU),S,Walter MANTEGAZZA,,Y25'
262,2098,NED,MICHELS Rinus (NED),S,Wim SUURBIER,,
262,2098,URU,PORTA Roberto (URU),N,Ruben CORBO,,
262,2098,NED,MICHELS Rinus (NED),N,Ruud GEELS,,
262,2098,URU,PORTA Roberto (URU),N,Hector SANTOS,,
262,2098,NED,MICHELS Rinus (NED),N,Cees VAN IERSSEL,,
262,2098,URU,PORTA Roberto (URU),N,Gustavo DE SIMONE,,
262,2098,NED,MICHELS Rinus (NED),N,Rinus ISRAEL,,
262,2098,URU,PORTA Roberto (URU),N,Luis GARISTO,,
262,2098,NED,MICHELS Rinus (NED),N,Theo DE JONG,,
262,2098,URU,PORTA Roberto (URU),N,Mario GONZALEZ,,
262,2098,NED,MICHELS Rinus (NED),N,Piet KEIZER,,
262,2098,URU,PORTA Roberto (URU),N,Alberto CARDACCIO,,
262,2098,NED,MICHELS Rinus (NED),N,Rene VAN DE KERKHOF,,
262,2098,URU,PORTA Roberto (URU),N,Julio Cesar JIMENEZ,,
262,2098,NED,MICHELS Rinus (NED),N,Willy VAN DE KERKHOF,,
262,2098,URU,PORTA Roberto (URU),N,Denis MILAR,,I64'
262,2098,NED,MICHELS Rinus (NED),N,Piet SCHRIJVERS,,
262,2098,URU,PORTA Roberto (URU),N,Juan SILVA,,
262,2098,NED,MICHELS Rinus (NED),N,Pleun STRIK,,
262,2098,URU,PORTA Roberto (URU),N,Jose GOMEZ,,
262,2098,NED,MICHELS Rinus (NED),N,Eddy TREIJTEL,,
262,2098,URU,PORTA Roberto (URU),N,Gustavo FERNANDEZ,,
262,2098,NED,MICHELS Rinus (NED),N,Harry VOS,,
262,1995,SWE,ERICSON Georg (SWE),S,Ronnie HELLSTROM,GK,
262,1995,BUL,MLADENOV Hristo (BUL),S,Rumen GORANOV,GK,
262,1995,SWE,ERICSON Georg (SWE),S,Jan OLSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Stefan VELICHKOV,,
262,1995,SWE,ERICSON Georg (SWE),S,Kent KARLSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Bozhil KOLEV,,
262,1995,SWE,ERICSON Georg (SWE),S,Bjorn ANDERSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Dimitar PENEV,,
262,1995,SWE,ERICSON Georg (SWE),S,Ove GRAHN,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Voin VOINOV,,O75'
262,1995,SWE,ERICSON Georg (SWE),S,Bo LARSSON,C,
262,1995,BUL,MLADENOV Hristo (BUL),S,Hristo BONEV,C,
262,1995,SWE,ERICSON Georg (SWE),S,Conny TORSTENSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Georgi DENEV,,
262,1995,SWE,ERICSON Georg (SWE),S,Ove KINDVALL,,O73'
262,1995,BUL,MLADENOV Hristo (BUL),S,Pavel PANOV,,O73'
262,1995,SWE,ERICSON Georg (SWE),S,Ralf EDSTROM,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Asparukh NIKODIMOV,,
262,1995,SWE,ERICSON Georg (SWE),S,Roland SANDBERG,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Tsonyo VASILEV,,
262,1995,SWE,ERICSON Georg (SWE),S,Staffan TAPPER,,
262,1995,BUL,MLADENOV Hristo (BUL),S,Kiril IVKOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Bjorn NORDQVIST,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Ivan ZAFIROV,,
262,1995,SWE,ERICSON Georg (SWE),N,Sven-Gunnar LARSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Dobromir JECHEV,,
262,1995,SWE,ERICSON Georg (SWE),N,Roland GRIP,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Atanas MIKHAILOV,,I75'
262,1995,SWE,ERICSON Georg (SWE),N,Benno MAGNUSSON,,I73'
262,1995,BUL,MLADENOV Hristo (BUL),N,Ivan STOYANOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Inge EJDERSTEDT,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Stefan ALADZHOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Goran HAGBERG,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Mladen VASILEV,,I73'
262,1995,SWE,ERICSON Georg (SWE),N,Jorgen AUGUSTSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Kiril MILANOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Claes CRONQVIST,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Bozhidar GRIGOROV,,
262,1995,SWE,ERICSON Georg (SWE),N,Sven LINDMAN,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Krasimir BORISOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Orjan PERSSON,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Stefan STAIKOV,,
262,1995,SWE,ERICSON Georg (SWE),N,Thomas AHLSTROM,,
262,1995,BUL,MLADENOV Hristo (BUL),N,Simeon SIMEONOV,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Dino ZOFF,GK,
262,2083,HAI,TASSY Antoine (HAI),S,Henry FRANCILLON,GK,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Luciano SPINOSI,,
262,2083,HAI,TASSY Antoine (HAI),S,Arsene AUGUSTE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Giacinto FACCHETTI,C,
262,2083,HAI,TASSY Antoine (HAI),S,Pierre BAYONNE,,Y1'
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Romeo BENETTI,,G66'
262,2083,HAI,TASSY Antoine (HAI),S,Philippe VORBE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Francesco MORINI,,
262,2083,HAI,TASSY Antoine (HAI),S,Jean Claude DESIR,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Tarcisio BURGNICH,,
262,2083,HAI,TASSY Antoine (HAI),S,Eddy ANTOINE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Sandro MAZZOLA,,
262,2083,HAI,TASSY Antoine (HAI),S,Guy FRANCOIS,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Fabio CAPELLO,,
262,2083,HAI,TASSY Antoine (HAI),S,Guy SAINT-VIL,,OH46'
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Giorgio CHINAGLIA,,O70'
262,2083,HAI,TASSY Antoine (HAI),S,Ernst JEAN-JOSEPH,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Gianni RIVERA,,G52'
262,2083,HAI,TASSY Antoine (HAI),S,Wilner NAZAIRE,C,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),S,Gigi RIVA,,
262,2083,HAI,TASSY Antoine (HAI),S,Emmanuel SANON,,G46'
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Enrico ALBERTOSI,,
262,2083,HAI,TASSY Antoine (HAI),N,Wilner PIQUANT,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Giuseppe SABADINI,,
262,2083,HAI,TASSY Antoine (HAI),N,Fritz ANDRE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Mauro BELLUGI,,
262,2083,HAI,TASSY Antoine (HAI),N,Serge DUCOSTE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Giuseppe WILSON,,
262,2083,HAI,TASSY Antoine (HAI),N,Serge RACINE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Antonio JULIANO,,
262,2083,HAI,TASSY Antoine (HAI),N,Roger SAINT-VIL,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Luciano RE CECCONI,,
262,2083,HAI,TASSY Antoine (HAI),N,Fritz LEANDRE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Franco CAUSIO,,
262,2083,HAI,TASSY Antoine (HAI),N,Joseph-Marion LEANDRE,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Pietro ANASTASI,,I70' G79'
262,2083,HAI,TASSY Antoine (HAI),N,Claude BARTHELEMY,,IH46'
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Roberto BONINSEGNA,,
262,2083,HAI,TASSY Antoine (HAI),N,Jean-Hubert AUSTIN,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Paolo PULICI,,
262,2083,HAI,TASSY Antoine (HAI),N,Wilfred LOUIS,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,Luciano CASTELLINI,,
262,2083,HAI,TASSY Antoine (HAI),N,Gerard JOSEPH,,
262,1952,POL,GORSKI Kazimierz (POL),S,Jan TOMASZEWSKI,GK,
262,1952,ARG,CAP Vladislao (ARG),S,Daniel CARNEVALI,GK,
262,1952,POL,GORSKI Kazimierz (POL),S,Antoni SZYMANOWSKI,,
262,1952,ARG,CAP Vladislao (ARG),S,Ruben AYALA,,
262,1952,POL,GORSKI Kazimierz (POL),S,Jerzy GORGON,,
262,1952,ARG,CAP Vladislao (ARG),S,Carlos BABINGTON,,Y1' G66'
262,1952,POL,GORSKI Kazimierz (POL),S,Wladyslaw ZMUDA,,
262,1952,ARG,CAP Vladislao (ARG),S,Augustin BALBUENA,,
262,1952,POL,GORSKI Kazimierz (POL),S,Adam MUSIAL,,
262,1952,ARG,CAP Vladislao (ARG),S,Angel BARGAS,,O67'
262,1952,POL,GORSKI Kazimierz (POL),S,Kazimierz DEYNA,C,
262,1952,ARG,CAP Vladislao (ARG),S,Miguel BRINDISI,,OH45'
262,1952,POL,GORSKI Kazimierz (POL),S,Henryk KASPERCZAK,,
262,1952,ARG,CAP Vladislao (ARG),S,Ramon HEREDIA,,G60'
262,1952,POL,GORSKI Kazimierz (POL),S,Zygmunt MASZCZYK,,
262,1952,ARG,CAP Vladislao (ARG),S,Mario KEMPES,,
262,1952,POL,GORSKI Kazimierz (POL),S,Grzegorz LATO,,G7' G62'
262,1952,ARG,CAP Vladislao (ARG),S,Roberto PERFUMO,C,Y1'
262,1952,POL,GORSKI Kazimierz (POL),S,Andrzej SZARMACH,,G8' O70'
262,1952,ARG,CAP Vladislao (ARG),S,Francisco SA,,
262,1952,POL,GORSKI Kazimierz (POL),S,Robert GADOCHA,,O85'
262,1952,ARG,CAP Vladislao (ARG),S,Enrique WOLFF,,
262,1952,POL,GORSKI Kazimierz (POL),N,Andrzej FISCHER,,
262,1952,ARG,CAP Vladislao (ARG),N,Jorge CARRASCOSA,,
262,1952,POL,GORSKI Kazimierz (POL),N,Zygmunt KALINOWSKI,,
262,1952,ARG,CAP Vladislao (ARG),N,Enrique CHAZARRETA,,
262,1952,POL,GORSKI Kazimierz (POL),N,Zbigniew GUT,,
262,1952,ARG,CAP Vladislao (ARG),N,Ruben GLARIA,,
262,1952,POL,GORSKI Kazimierz (POL),N,Henryk WIECZOREK,,
262,1952,ARG,CAP Vladislao (ARG),N,Rene HOUSEMAN,,IH45'
262,1952,POL,GORSKI Kazimierz (POL),N,Miroslaw BULZACKI,,
262,1952,ARG,CAP Vladislao (ARG),N,Ubaldo FILLOL,,
262,1952,POL,GORSKI Kazimierz (POL),N,Leslaw CMIKIEWICZ,,I85'
262,1952,ARG,CAP Vladislao (ARG),N,Aldo POY,,
262,1952,POL,GORSKI Kazimierz (POL),N,Roman JAKOBCZAK,,
262,1952,ARG,CAP Vladislao (ARG),N,Carlos SQUEO,,
262,1952,POL,GORSKI Kazimierz (POL),N,Jan DOMARSKI,,I70'
262,1952,ARG,CAP Vladislao (ARG),N,Roberto TELCH,,I67'
262,1952,POL,GORSKI Kazimierz (POL),N,Zdzislaw KAPKA,,
262,1952,ARG,CAP Vladislao (ARG),N,Nestor TOGNERI,,
262,1952,POL,GORSKI Kazimierz (POL),N,Kazimierz KMIECIK,,
262,1952,ARG,CAP Vladislao (ARG),N,Miguel SANTORO,,
262,1952,POL,GORSKI Kazimierz (POL),N,Marek KUSTO,,
262,1952,ARG,CAP Vladislao (ARG),N,Hector YAZALDE,,
262,1954,AUS,RASIC Rale (YUG),S,Jack REILLY,GK,
262,1954,FRG,SCHOEN Helmut (FRG),S,Sepp MAIER,GK,
262,1954,AUS,RASIC Rale (YUG),S,Doug UTJESENOVIC,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Berti VOGTS,,
262,1954,AUS,RASIC Rale (YUG),S,Peter WILSON,C,
262,1954,FRG,SCHOEN Helmut (FRG),S,Paul BREITNER,,
262,1954,AUS,RASIC Rale (YUG),S,Manfred SCHAEFER,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Hans Georg SCHWARZENBECK,,
262,1954,AUS,RASIC Rale (YUG),S,Colin CURRAN,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Franz BECKENBAUER,C,
262,1954,AUS,RASIC Rale (YUG),S,Ray RICHARDS,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Bernd CULLMANN,,G34' O67'
262,1954,AUS,RASIC Rale (YUG),S,Jimmy ROONEY,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Juergen GRABOWSKI,,
262,1954,AUS,RASIC Rale (YUG),S,Jimmy MACKAY,,Y1'
262,1954,FRG,SCHOEN Helmut (FRG),S,Jupp HEYNCKES,,OH46'
262,1954,AUS,RASIC Rale (YUG),S,Adrian ALSTON,,
262,1954,FRG,SCHOEN Helmut (FRG),S,Wolfgang OVERATH,,G12'
262,1954,AUS,RASIC Rale (YUG),S,Ernie CAMPBELL,,OH46'
262,1954,FRG,SCHOEN Helmut (FRG),S,Gerd MUELLER,,G53'
262,1954,AUS,RASIC Rale (YUG),S,Branko BULJEVIC,,O61'
262,1954,FRG,SCHOEN Helmut (FRG),S,Uli HOENESS,,
262,1954,AUS,RASIC Rale (YUG),N,John WARREN,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Horst-Dieter HOETTGES,,
262,1954,AUS,RASIC Rale (YUG),N,Gary MANUEL,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Herbert WIMMER,,I67'
262,1954,AUS,RASIC Rale (YUG),N,Attila ABONYI,,IH46'
262,1954,FRG,SCHOEN Helmut (FRG),N,Guenter NETZER,,
262,1954,AUS,RASIC Rale (YUG),N,Peter OLLERTON,,I61'
262,1954,FRG,SCHOEN Helmut (FRG),N,Heinz FLOHE,,
262,1954,AUS,RASIC Rale (YUG),N,Max TOLSON,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Rainer BONHOF,,
262,1954,AUS,RASIC Rale (YUG),N,Harry WILLIAMS,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Bernd HOELZENBEIN,,IH46'
262,1954,AUS,RASIC Rale (YUG),N,Ivo RUDIC,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Dieter HERZOG,,
262,1954,AUS,RASIC Rale (YUG),N,Dave HARDING,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Jupp KAPPELLMANN,,
262,1954,AUS,RASIC Rale (YUG),N,John WATKISS,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Helmut KREMERS,,
262,1954,AUS,RASIC Rale (YUG),N,Jimmy MILISAVLJEVIC,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Norbert NIGBUR,,
262,1954,AUS,RASIC Rale (YUG),N,Allan MAHER,,
262,1954,FRG,SCHOEN Helmut (FRG),N,Wolfgang KLEFF,,
262,1985,SCO,ORMOND Willie (SCO),S,David HARVEY,GK,
262,1985,BRA,ZAGALLO Mario (BRA),S,LEAO,GK,
262,1985,SCO,ORMOND Willie (SCO),S,Sandy JARDINE,,
262,1985,BRA,ZAGALLO Mario (BRA),S,LUIS PEREIRA,,
262,1985,SCO,ORMOND Willie (SCO),S,Danny McGRAIN,,
262,1985,BRA,ZAGALLO Mario (BRA),S,MARINHO PERES,,Y1'
262,1985,SCO,ORMOND Willie (SCO),S,Billy BREMNER,C,
262,1985,BRA,ZAGALLO Mario (BRA),S,WILSON PIAZZA,C,
262,1985,SCO,ORMOND Willie (SCO),S,James HOLTON,,
262,1985,BRA,ZAGALLO Mario (BRA),S,MARINHO CHAGAS,,Y1'
262,1985,SCO,ORMOND Willie (SCO),S,Kenny DALGLISH,,
262,1985,BRA,ZAGALLO Mario (BRA),S,JAIRZINHO,,
262,1985,SCO,ORMOND Willie (SCO),S,Joe JORDAN,,
262,1985,BRA,ZAGALLO Mario (BRA),S,LEIVINHA,,O65'
262,1985,SCO,ORMOND Willie (SCO),S,Davie HAY,,
262,1985,BRA,ZAGALLO Mario (BRA),S,RIVELINO,,Y35'
262,1985,SCO,ORMOND Willie (SCO),S,Peter LORIMER,,
262,1985,BRA,ZAGALLO Mario (BRA),S,PAULO CESAR,,
262,1985,SCO,ORMOND Willie (SCO),S,Martin BUCHAN,,
262,1985,BRA,ZAGALLO Mario (BRA),S,NELINHO,,
262,1985,SCO,ORMOND Willie (SCO),S,Willie MORGAN,,
262,1985,BRA,ZAGALLO Mario (BRA),S,MIRANDINHA,,
262,1985,SCO,ORMOND Willie (SCO),N,John BLACKLEY,,
262,1985,BRA,ZAGALLO Mario (BRA),N,ZE MARIA,,
262,1985,SCO,ORMOND Willie (SCO),N,Jimmy JOHNSTONE,,
262,1985,BRA,ZAGALLO Mario (BRA),N,CESAR,,
262,1985,SCO,ORMOND Willie (SCO),N,Thomson ALLAN,,
262,1985,BRA,ZAGALLO Mario (BRA),N,RENATO,,
262,1985,SCO,ORMOND Willie (SCO),N,Jim STEWART,,
262,1985,BRA,ZAGALLO Mario (BRA),N,VALDOMIRO,,
262,1985,SCO,ORMOND Willie (SCO),N,Peter CORMACK,,
262,1985,BRA,ZAGALLO Mario (BRA),N,ALFREDO,,
262,1985,SCO,ORMOND Willie (SCO),N,Willie DONACHIE,,
262,1985,BRA,ZAGALLO Mario (BRA),N,MARCO ANTONIO,,
262,1985,SCO,ORMOND Willie (SCO),N,Donald FORD,,
262,1985,BRA,ZAGALLO Mario (BRA),N,CARPEGIANI,,I65'
262,1985,SCO,ORMOND Willie (SCO),N,Tommy HUTCHISON,,
262,1985,BRA,ZAGALLO Mario (BRA),N,ADEMIR DA GUIA,,
262,1985,SCO,ORMOND Willie (SCO),N,Denis LAW,,
262,1985,BRA,ZAGALLO Mario (BRA),N,EDU,,
262,1985,SCO,ORMOND Willie (SCO),N,Gordon McQUEEN,,
262,1985,BRA,ZAGALLO Mario (BRA),N,DIRCEU,,
262,1985,SCO,ORMOND Willie (SCO),N,Erich SCHAEDLER,,
262,1985,BRA,ZAGALLO Mario (BRA),N,WALDIR PERES,,
262,2004,CHI,ALAMOS Luis (CHI),S,Leopoldo VALLEJOS,GK,
262,2004,GDR,BUSCHNER Georg (GER),S,Juergen CROY,GK,
262,2004,CHI,ALAMOS Luis (CHI),S,Rolando GARCIA,,
262,2004,GDR,BUSCHNER Georg (GER),S,Bernd BRANSCH,C,
262,2004,CHI,ALAMOS Luis (CHI),S,Alberto QUINTANO,,
262,2004,GDR,BUSCHNER Georg (GER),S,Konrad WEISE,,
262,2004,CHI,ALAMOS Luis (CHI),S,Antonio ARIAS,,
262,2004,GDR,BUSCHNER Georg (GER),S,Joachim STREICH,,
262,2004,CHI,ALAMOS Luis (CHI),S,Elias FIGUEROA,,
262,2004,GDR,BUSCHNER Georg (GER),S,Siegmar WAETZLICH,,
262,2004,CHI,ALAMOS Luis (CHI),S,Francisco VALDES,C,OH46'
262,2004,GDR,BUSCHNER Georg (GER),S,Juergen SPARWASSER,,
262,2004,CHI,ALAMOS Luis (CHI),S,Sergio AHUMADA,,G69'
262,2004,GDR,BUSCHNER Georg (GER),S,Eberhard VOGEL,,O72'
262,2004,CHI,ALAMOS Luis (CHI),S,Carlos REINOSO,,
262,2004,GDR,BUSCHNER Georg (GER),S,Harald IRMSCHER,,
262,2004,CHI,ALAMOS Luis (CHI),S,Leonardo VELIZ,,Y56'
262,2004,GDR,BUSCHNER Georg (GER),S,Gerd KISCHE,,Y65'
262,2004,CHI,ALAMOS Luis (CHI),S,Guillermo PAEZ,,Y60'
262,2004,GDR,BUSCHNER Georg (GER),S,Wolfgang SEGUIN,,O29'
262,2004,CHI,ALAMOS Luis (CHI),S,Jorge SOCIAS,,O67'
262,2004,GDR,BUSCHNER Georg (GER),S,Martin HOFFMANN,,G55'
262,2004,CHI,ALAMOS Luis (CHI),N,Juan RODRIGUEZ,,
262,2004,GDR,BUSCHNER Georg (GER),N,Lothar KURBJUWEIT,,
262,2004,CHI,ALAMOS Luis (CHI),N,Carlos CASZELY,,
262,2004,GDR,BUSCHNER Georg (GER),N,Joachim FRITSCHE,,
262,2004,CHI,ALAMOS Luis (CHI),N,Juan MACHUCA,,
262,2004,GDR,BUSCHNER Georg (GER),N,Ruediger SCHNUPHASE,,
262,2004,CHI,ALAMOS Luis (CHI),N,Rafael GONZALEZ,,
262,2004,GDR,BUSCHNER Georg (GER),N,Juergen POMMERENKE,,
262,2004,CHI,ALAMOS Luis (CHI),N,Alfonso LARA,,
262,2004,GDR,BUSCHNER Georg (GER),N,Wolfram LOEWE,,
